#wpdx_id,#lat_deg,#lon_deg,#clean_country_name,#status_clean,#clean_adm1,#clean_adm2,#clean_adm3,#clean_adm4,#water_source_clean,#water_tech_clean,#subjective_quality_clean
6CVCVRX7+FQF,7.898695278,-11.185565,Sierra Leone,1,Eastern,Kenema,Nongowa,Not Reported,Piped Water,Public Tapstand,Acceptable quality
6CVCVR85+Q3M,7.866962311,-11.19233741,Sierra Leone,1,Eastern,Kenema,Nongowa,Not Reported,Piped Water,Public Tapstand,Acceptable quality
6CW88R65+FC5,8.311133333,-13.19140333,Sierra Leone,1,Western,Western Rural,Freetown4,Not Reported,Piped Water,Public Tapstand,Acceptable quality
6CW8FPMJ+2HX,8.482622222,-13.26851194,Sierra Leone,1,Western,Western Urban,Freetown1,Not Reported,Piped Water,Public Tapstand,Acceptable quality
6CVCWVQ4+47X,7.937861111,-11.14429833,Sierra Leone,1,Eastern,Kenema,Nongowa,Not Reported,Piped Water,Public Tapstand,Acceptable quality
6CVFX5Q5+GXP,7.988838333,-10.84005806,Sierra Leone,1,Eastern,Kailahun,Jawie,Not Reported,Piped Water,Public Tapstand,Acceptable quality
6CVCVRJ6+FJQ,7.881215295,-11.18838476,Sierra Leone,1,Eastern,Kenema,Nongowa,Not Reported,Piped Water,Public Tapstand,Acceptable quality
6CW8CPPJ+H7R,8.436496667,-13.26935167,Sierra Leone,1,Western,Western Urban,Freetown1,Not Reported,Piped Water,Hand Pump,Acceptable quality
6CW8FQHX+MW6,8.479151389,-13.20024667,Sierra Leone,1,Western,Western Urban,Freetown1,Not Reported,Piped Water,Public Tapstand,Acceptable quality
6CW8FQR9+F7G,8.491194444,-13.2318125,Sierra Leone,1,Western,Western Urban,Freetown1,Not Reported,Piped Water,Public Tapstand,Acceptable quality
6CW8CPPJ+C7R,8.436121667,-13.26935667,Sierra Leone,1,Western,Western Urban,Freetown1,Not Reported,Piped Water,Motorized Pump,Acceptable quality
6CW8JQGQ+7VH,8.62567878,-13.21027353,Sierra Leone,1,Northern,Port Loko,Kaffu Bullom,Not Reported,Piped Water,Public Tapstand,Acceptable quality
6CW8CQQF+892,8.438253333,-13.22661333,Sierra Leone,1,Western,Western Urban,Freetown1,Not Reported,Piped Water,Public Tapstand,Acceptable quality
6CW8FPPX+G2R,8.486361389,-13.25249111,Sierra Leone,1,Western,Western Urban,Freetown1,Not Reported,Piped Water,Public Tapstand,Bad color
6CW8FPHX+RR6,8.479529377,-13.25047501,Sierra Leone,1,Western,Western Urban,Freetown1,Not Reported,Piped Water,Public Tapstand,Bad taste
6CVCGWW8+H8M,7.546401667,-11.08421111,Sierra Leone,1,Eastern,Kenema,Tunkia,Not Reported,Piped Water,Public Tapstand,Acceptable quality
6CVCWVQ5+9CC,7.938444167,-11.14147667,Sierra Leone,1,Eastern,Kenema,Nongowa,Not Reported,Piped Water,Hydram Pump,Acceptable quality
6CW8FQGW+368,8.475166389,-13.20440861,Sierra Leone,1,Western,Western Urban,Freetown1,Not Reported,Piped Water,Public Tapstand,Acceptable quality
6CWCGQQ4+72F,8.538189722,-11.24496333,Sierra Leone,1,Eastern,Kono,Nimiyama,Not Reported,Piped Water,Public Tapstand,Acceptable quality
6CVCVRW7+5G7,7.895409722,-11.18620167,Sierra Leone,1,Eastern,Kenema,Nongowa,Not Reported,Piped Water,Public Tapstand,Acceptable quality
6CW8FP2C+8P8,8.450776389,-13.2781875,Sierra Leone,1,Western,Western Urban,Freetown1,Not Reported,Piped Water,Public Tapstand,Acceptable quality
6CW8CPMG+4P6,8.432790833,-13.27322694,Sierra Leone,1,Western,Western Urban,Freetown1,Not Reported,Piped Water,Public Tapstand,Acceptable quality
6CVCVRFG+6FC,7.8730675,-11.17387472,Sierra Leone,1,Eastern,Kenema,Nongowa,Not Reported,Piped Water,Public Tapstand,Not Reported
6CVCQVG5+373,7.77513195,-11.14181548,Sierra Leone,1,Eastern,Kenema,Dama,Not Reported,Piped Water,Motorized Pump,Acceptable quality
6CW86R4V+C49,8.206045,-13.15712944,Sierra Leone,1,Western,Western Rural,Freetown4,Not Reported,Piped Water,Rope and Bucket,Acceptable quality
6CW8FQQG+3XG,8.487692222,-13.22254528,Sierra Leone,1,Western,Western Urban,Freetown1,Not Reported,Piped Water,Public Tapstand,Acceptable quality
6CW8FQHC+PVP,8.479333611,-13.22780667,Sierra Leone,1,Western,Western Urban,Freetown1,Not Reported,Piped Water,Public Tapstand,Acceptable quality
6CW88R55+PX4,8.3092625,-13.19003639,Sierra Leone,1,Western,Western Rural,Freetown4,Not Reported,Piped Water,Rope and Bucket,Acceptable quality
6CX9435H+774,9.108121667,-12.92175556,Sierra Leone,1,Northern,Kambia,Magbema,Not Reported,Piped Water,Hydram Pump,Acceptable quality
6CW86V9X+MQM,8.219201111,-13.10057306,Sierra Leone,1,Western,Western Rural,Freetown4,Not Reported,Piped Water,Public Tapstand,Acceptable quality
6CWF78FR+MFW,8.274238056,-10.65879306,Sierra Leone,1,Eastern,Kailahun,Luawa,Not Reported,Piped Water,Public Tapstand,Bad color
6CW8CRGV+H2F,8.42643287,-13.15744771,Sierra Leone,1,Western,Western Rural,Freetown2,Not Reported,Piped Water,Public Tapstand,Acceptable quality
6CVCXVQX+W6Q,7.989845833,-11.10190111,Sierra Leone,1,Eastern,Kenema,Nongowa,Not Reported,Piped Water,Hydram Pump,Acceptable quality
6CVCVRR5+CV9,7.89102691,-11.19026807,Sierra Leone,1,Eastern,Kenema,Nongowa,Not Reported,Piped Water,Public Tapstand,Acceptable quality
6CW86W83+XQ2,8.217395556,-13.09562444,Sierra Leone,1,Western,Western Rural,Freetown4,Not Reported,Piped Water,Public Tapstand,Acceptable quality
6CW8FPFW+JRP,8.474096944,-13.25291083,Sierra Leone,1,Western,Western Urban,Freetown1,Not Reported,Piped Water,Public Tapstand,Acceptable quality
6CWC4H2M+V2X,8.102238889,-11.41740139,Sierra Leone,1,Southern,Bo,Badjia,Not Reported,Piped Water,Public Tapstand,Acceptable quality
6CXC27V3+38H,9.042699167,-11.74662722,Sierra Leone,1,Northern,Tonkolili,Kalansogoia,Not Reported,Piped Water,Public Tapstand,Acceptable quality
6CW8FQH6+96H,8.478445,-13.23940083,Sierra Leone,1,Western,Western Urban,Freetown1,Not Reported,Piped Water,Public Tapstand,Acceptable quality
6CVCVRC8+67H,7.870559444,-11.18427167,Sierra Leone,1,Eastern,Kenema,Nongowa,Not Reported,Piped Water,Public Tapstand,Acceptable quality
6CVCWR27+9WC,7.900929444,-11.18524611,Sierra Leone,1,Eastern,Kenema,Nongowa,Not Reported,Piped Water,Public Tapstand,Acceptable quality
6CWC2V7P+CJ8,8.013541667,-11.11341861,Sierra Leone,1,Eastern,Kenema,Nongowa,Not Reported,Piped Water,Hydram Pump,Acceptable quality
6CW86W93+65V,8.218114722,-13.09707306,Sierra Leone,1,Western,Western Rural,Freetown4,Not Reported,Piped Water,Public Tapstand,Acceptable quality
6CW86W83+2HQ,8.2150924,-13.09601425,Sierra Leone,1,Western,Western Rural,Freetown4,Not Reported,Piped Water,Rope and Bucket,Acceptable quality
6CWCGQV4+9GW,8.543477222,-11.24367667,Sierra Leone,1,Eastern,Kono,Nimiyama,Not Reported,Piped Water,Public Tapstand,Acceptable quality
6CW8FPMH+XVQ,8.484971111,-13.27026694,Sierra Leone,1,Western,Western Urban,Freetown1,Not Reported,Piped Water,Public Tapstand,Acceptable quality
6CVCVRXF+WW3,7.899753056,-11.17520139,Sierra Leone,1,Eastern,Kenema,Nongowa,Not Reported,Piped Water,Public Tapstand,Acceptable quality
6CW86W83+2HR,8.21512115,-13.09612069,Sierra Leone,1,Western,Western Rural,Freetown4,Not Reported,Piped Water,Rope and Bucket,Acceptable quality
6CVCVRXG+W69,7.899783889,-11.17438944,Sierra Leone,1,Eastern,Kenema,Nongowa,Not Reported,Piped Water,Hydram Pump,Acceptable quality
6CW8FPPH+GFF,8.486310278,-13.27133444,Sierra Leone,1,Western,Western Urban,Freetown1,Not Reported,Piped Water,Public Tapstand,Acceptable quality
6CVCVRW8+JW5,7.896511944,-11.18262528,Sierra Leone,1,Eastern,Kenema,Nongowa,Not Reported,Piped Water,Public Tapstand,Acceptable quality
6CW8CPMG+QXR,8.434498333,-13.27261,Sierra Leone,1,Western,Western Urban,Freetown1,Not Reported,Piped Water,Public Tapstand,Acceptable quality
6CVCQVG4+6R9,7.77553385,-11.14289016,Sierra Leone,1,Eastern,Kenema,Dama,Not Reported,Piped Water,Motorized Pump,Acceptable quality
6CVFQ27C+PVC,7.764305833,-10.97787083,Sierra Leone,1,Eastern,Kenema,Gaura,Not Reported,Piped Water,Public Tapstand,Acceptable quality
6CVCVRQ8+4JQ,7.887835556,-11.18340444,Sierra Leone,1,Eastern,Kenema,Nongowa,Not Reported,Piped Water,Public Tapstand,Acceptable quality
6CW85VXG+FXW,8.198744444,-13.12256222,Sierra Leone,1,Western,Western Rural,Freetown4,Not Reported,Piped Water,Public Tapstand,Acceptable quality
6CVCMWVR+9XG,7.69344614,-11.05755758,Sierra Leone,1,Eastern,Kenema,Gaura,Not Reported,Piped Water,Public Tapstand,Acceptable quality
6CW8FQP9+JH4,8.486520556,-13.23104917,Sierra Leone,1,Western,Western Urban,Freetown1,Not Reported,Piped Water,Public Tapstand,Acceptable quality
6CWCGQR3+GWV,8.541374167,-11.24521167,Sierra Leone,1,Eastern,Kono,Nimiyama,Not Reported,Piped Water,Public Tapstand,Acceptable quality
6CVCWWXX+X5Q,7.949956111,-11.0520125,Sierra Leone,1,Eastern,Kenema,Nongowa,Not Reported,Piped Water,Hydram Pump,Acceptable quality
6CVCXVWQ+GMW,7.996371667,-11.11081139,Sierra Leone,1,Eastern,Kenema,Nongowa,Not Reported,Piped Water,Hydram Pump,Acceptable quality
6CW8FRC6+5W4,8.470392222,-13.18765722,Sierra Leone,1,Western,Western Rural,Freetown2,Not Reported,Piped Water,Hand Pump - India Mark,Acceptable quality
6CW8JQ4V+H67,8.606421389,-13.20695361,Sierra Leone,1,Northern,Port Loko,Kaffu Bullom,Not Reported,Piped Water,Public Tapstand,Acceptable quality
6CVCVR74+VJ3,7.864635214,-11.19346421,Sierra Leone,1,Eastern,Kenema,Nongowa,Not Reported,Piped Water,Hydram Pump,Acceptable quality
6CVCXVWQ+3W7,7.995158056,-11.11020611,Sierra Leone,1,Eastern,Kenema,Nongowa,Not Reported,Piped Water,Hydram Pump,Acceptable quality
6CW8CR5W+66V,8.408116111,-13.15445861,Sierra Leone,1,Western,Western Rural,Freetown2,Not Reported,Piped Water,Public Tapstand,Acceptable quality
6CW8FQQC+3PH,8.487685278,-13.22814611,Sierra Leone,1,Western,Western Urban,Freetown1,Not Reported,Piped Water,Public Tapstand,Acceptable quality
6CWF58X5+Q4H,8.199441944,-10.69214056,Sierra Leone,1,Eastern,Kailahun,Luawa,Not Reported,Piped Water,Public Tapstand,Bad color
6CW89W7C+56W,8.362998333,-13.07943611,Sierra Leone,1,Western,Western Rural,Freetown3,Not Reported,Piped Water,Public Tapstand,Not Reported
6CXC27R4+G6Q,9.041326667,-11.74437917,Sierra Leone,1,Northern,Tonkolili,Kalansogoia,Not Reported,Piped Water,Public Tapstand,Acceptable quality
6CWCQ3PQ+G67,8.786296944,-11.91194,Sierra Leone,1,Northern,Bombali,Paki Masabong,Not Reported,Piped Water,Public Tapstand,Acceptable quality
6CVCVR74+X95,7.864893243,-11.19401547,Sierra Leone,1,Eastern,Kenema,Nongowa,Not Reported,Piped Water,Hydram Pump,Acceptable quality
6CVCQVG5+663,7.77550844,-11.14193905,Sierra Leone,1,Eastern,Kenema,Dama,Not Reported,Piped Water,Motorized Pump,Acceptable quality
6CW8FQH7+R56,8.479540278,-13.23712417,Sierra Leone,1,Western,Western Urban,Freetown1,Not Reported,Piped Water,Public Tapstand,Bad color
6CW86W83+C6R,8.216115833,-13.09699639,Sierra Leone,1,Western,Western Rural,Freetown4,Not Reported,Piped Water,Public Tapstand,Acceptable quality
6CW8FPFG+R8M,8.474586944,-13.27419444,Sierra Leone,1,Western,Western Urban,Freetown1,Not Reported,Piped Water,Public Tapstand,Acceptable quality
6CWF6824+CWJ,8.20108,-10.69271944,Sierra Leone,1,Eastern,Kailahun,Luawa,Not Reported,Piped Water,Public Tapstand,Bad color
6CVFV6G6+J4J,7.876580278,-10.78972,Sierra Leone,1,Eastern,Kailahun,Malema,Not Reported,Piped Water,Public Tapstand,Acceptable quality
6CW8CQPH+4R7,8.435288333,-13.22044639,Sierra Leone,1,Western,Western Urban,Freetown1,Not Reported,Piped Water,Public Tapstand,Acceptable quality
6CW8CRXM+857,8.44828458,-13.16707509,Sierra Leone,1,Western,Western Rural,Freetown2,Not Reported,Piped Water,Public Tapstand,Acceptable quality
6CVCVQFX+VP9,7.874654167,-11.20062972,Sierra Leone,1,Eastern,Kenema,Nongowa,Not Reported,Piped Water,Hand Pump,Acceptable quality
6CVCMW5C+VHP,7.659716389,-11.0785625,Sierra Leone,1,Eastern,Kenema,Gaura,Not Reported,Piped Water,Public Tapstand,Acceptable quality
6CW8FPHX+QVP,8.479463611,-13.25028611,Sierra Leone,1,Western,Western Urban,Freetown1,Not Reported,Piped Water,Public Tapstand,Acceptable quality
6CW8FQP5+H4H,8.486428611,-13.24213556,Sierra Leone,1,Western,Western Urban,Freetown1,Not Reported,Piped Water,Public Tapstand,Acceptable quality
6CW8CR8R+XW6,8.417416667,-13.1577275,Sierra Leone,1,Western,Western Rural,Freetown2,Not Reported,Piped Water,Public Tapstand,Bad color
6CVCMWRR+FJG,7.69119311,-11.05842981,Sierra Leone,1,Eastern,Kenema,Gaura,Not Reported,Piped Water,Public Tapstand,Acceptable quality
6CVCXVQW+M8M,7.989215833,-11.1042025,Sierra Leone,1,Eastern,Kenema,Nongowa,Not Reported,Piped Water,Hydram Pump,Acceptable quality
6CW8CRPR+JC8,8.436545833,-13.15892833,Sierra Leone,1,Western,Western Rural,Freetown2,Not Reported,Piped Water,Public Tapstand,Not Reported
6CVCVRJ6+FC3,7.881131203,-11.1889486,Sierra Leone,1,Eastern,Kenema,Nongowa,Not Reported,Piped Water,Public Tapstand,Acceptable quality
6CW8CR8R+5HX,8.415492222,-13.15852444,Sierra Leone,1,Western,Western Rural,Freetown2,Not Reported,Piped Water,Public Tapstand,Acceptable quality
6CWC5VP9+24C,8.185069722,-11.13224194,Sierra Leone,1,Eastern,Kenema,Lower Bambara,Not Reported,Piped Water,Public Tapstand,Acceptable quality
6CVCVQ7V+F78,7.863674167,-11.20678861,Sierra Leone,1,Eastern,Kenema,Nongowa,Not Reported,Piped Water,Hydram Pump,Acceptable quality
6CVFV6G6+WP8,7.877293611,-10.78817194,Sierra Leone,1,Eastern,Kailahun,Malema,Not Reported,Piped Water,Public Tapstand,Acceptable quality
6CW9CQR6+4WX,8.440371944,-12.23764278,Sierra Leone,1,Northern,Tonkolili,Yoni,Not Reported,Piped Water,Public Tapstand,Not Reported
6CW8FQG4+55C,8.475440833,-13.24462139,Sierra Leone,1,Western,Western Urban,Freetown1,Not Reported,Piped Water,Public Tapstand,Acceptable quality
6CVCJX35+PQ2,7.604266667,-11.0406,Sierra Leone,1,Eastern,Kenema,Gaura,Not Reported,Not Reported,Public Tapstand,Not Reported
6CW8FPPH+99P,8.485958333,-13.27156139,Sierra Leone,1,Western,Western Urban,Freetown1,Not Reported,Piped Water,Public Tapstand,Not Reported
6CW8FPRR+923,8.490893889,-13.25996722,Sierra Leone,1,Western,Western Urban,Freetown1,Not Reported,Piped Water,Public Tapstand,Not Reported
6CW89PXP+793,8.398148056,-13.26406333,Sierra Leone,1,Western,Western Urban,Freetown1,Not Reported,Piped Water,Public Tapstand,Acceptable quality
6CW8CQPC+RRH,8.437058056,-13.22790139,Sierra Leone,1,Western,Western Urban,Freetown1,Not Reported,Piped Water,Public Tapstand,Acceptable quality
6CVCVRX7+J84,7.899019167,-11.18667583,Sierra Leone,1,Eastern,Kenema,Nongowa,Not Reported,Piped Water,Hydram Pump,Acceptable quality
6CW8CPRC+4QH,8.440305,-13.27802833,Sierra Leone,1,Western,Western Urban,Freetown1,Not Reported,Piped Water,Public Tapstand,Acceptable quality
6CVFX5P4+VV9,7.987155556,-10.84277917,Sierra Leone,1,Eastern,Kailahun,Jawie,Not Reported,Piped Water,Public Tapstand,Acceptable quality
6CVCPX5Q+CW3,7.708491111,-11.01016417,Sierra Leone,1,Eastern,Kenema,Gaura,Not Reported,Piped Water,Public Tapstand,Acceptable quality
6CW86W72+X6J,8.214951944,-13.0994725,Sierra Leone,1,Western,Western Rural,Freetown4,Not Reported,Piped Water,Public Tapstand,Acceptable quality
6CWC5VP8+RRV,8.187108333,-11.13294694,Sierra Leone,1,Eastern,Kenema,Lower Bambara,Not Reported,Piped Water,Public Tapstand,Acceptable quality
6CW8FR2M+8J2,8.450773889,-13.16599806,Sierra Leone,1,Western,Western Rural,Freetown2,Not Reported,Piped Water,Public Tapstand,Acceptable quality
6CW9VVHR+3QJ,8.87772,-12.10810806,Sierra Leone,1,Northern,Bombali,Makari Gbanti,Not Reported,Piped Water,Public Tapstand,Acceptable quality
6CW88R56+562,8.307891111,-13.18949333,Sierra Leone,1,Western,Western Rural,Freetown4,Not Reported,Piped Water,Public Tapstand,Acceptable quality
6CW8FPVP+3GC,8.492685,-13.26373194,Sierra Leone,1,Western,Western Urban,Freetown1,Not Reported,Piped Water,Public Tapstand,Bad color
6CW86WR8+PP6,8.241791111,-13.083225,Sierra Leone,1,Western,Western Rural,Freetown4,Not Reported,Piped Water,Rope and Bucket,Not Reported
6CW8CP9H+6GJ,8.41809,-13.27122,Sierra Leone,1,Western,Western Urban,Freetown1,Not Reported,Piped Water,Public Tapstand,Acceptable quality
6CW86WWF+X5V,8.247496944,-13.07706611,Sierra Leone,1,Western,Western Rural,Freetown3,Not Reported,Piped Water,Public Tapstand,Not Reported
6CW8FQJF+MGF,8.48168,-13.22619556,Sierra Leone,1,Western,Western Urban,Freetown1,Not Reported,Piped Water,Public Tapstand,Acceptable quality
6CW8FQG8+MHX,8.476729722,-13.23350944,Sierra Leone,1,Western,Western Urban,Freetown1,Not Reported,Piped Water,Public Tapstand,Acceptable quality
6CW8FQG6+FVF,8.476188889,-13.23783083,Sierra Leone,1,Western,Western Urban,Freetown1,Not Reported,Piped Water,Public Tapstand,Acceptable quality
6CVFR376+848,7.813285278,-10.93968528,Sierra Leone,1,Eastern,Kailahun,Jawie,Not Reported,Piped Water,Public Tapstand,Acceptable quality
6CVCMW6C+2QW,7.660091944,-11.07810333,Sierra Leone,1,Eastern,Kenema,Gaura,Not Reported,Piped Water,Public Tapstand,Acceptable quality
6CW8FQG2+2J3,8.475003889,-13.24844972,Sierra Leone,1,Western,Western Urban,Freetown1,Not Reported,Piped Water,Public Tapstand,Acceptable quality
6CW8FP2C+X6H,8.45243,-13.27940139,Sierra Leone,1,Western,Western Urban,Freetown1,Not Reported,Piped Water,Public Tapstand,Not Reported
6CVCRX68+P83,7.811835278,-11.03423667,Sierra Leone,1,Eastern,Kenema,Dama,Not Reported,Piped Water,Public Tapstand,Acceptable quality
6CW85VXG+VGF,8.199678889,-13.12369639,Sierra Leone,1,Western,Western Rural,Freetown4,Not Reported,Piped Water,Public Tapstand,Acceptable quality
6CW8JQHW+6CP,8.628091667,-13.20391806,Sierra Leone,1,Northern,Port Loko,Kaffu Bullom,Not Reported,Piped Water,Public Tapstand,Acceptable quality
6CVCVR33+P4J,7.854340556,-11.19724083,Sierra Leone,1,Eastern,Kenema,Nongowa,Not Reported,Piped Water,Hydram Pump,Acceptable quality
6CW86WR7+GV4,8.241258056,-13.08531,Sierra Leone,1,Western,Western Rural,Freetown4,Not Reported,Piped Water,Rope and Bucket,Not Reported
6CW8FPV8+79R,8.493244167,-13.2840975,Sierra Leone,1,Western,Western Urban,Freetown1,Not Reported,Piped Water,Public Tapstand,Not Reported
6CVCMW6C+66W,7.660601667,-11.07942306,Sierra Leone,1,Eastern,Kenema,Gaura,Not Reported,Piped Water,Public Tapstand,Acceptable quality
6CW8CRJJ+Q9C,8.431937222,-13.16910667,Sierra Leone,1,Western,Western Rural,Freetown2,Not Reported,Piped Water,Public Tapstand,Acceptable quality
6CW8CQQJ+CCV,8.438614722,-13.21893972,Sierra Leone,1,Western,Western Urban,Freetown1,Not Reported,Piped Water,Public Tapstand,Acceptable quality
6CW8FPRQ+4Q6,8.490295,-13.26060333,Sierra Leone,1,Western,Western Urban,Freetown1,Not Reported,Piped Water,Public Tapstand,Acceptable quality
6CVCJX45+5JW,7.605483333,-11.04091667,Sierra Leone,1,Eastern,Kenema,Gaura,Not Reported,Not Reported,Public Tapstand,Not Reported
6CW8FP2Q+6MR,8.450608611,-13.260845,Sierra Leone,1,Western,Western Urban,Freetown1,Not Reported,Piped Water,Public Tapstand,Not Reported
6CVCWR27+J4C,7.901554167,-11.18724194,Sierra Leone,1,Eastern,Kenema,Nongowa,Not Reported,Piped Water,Public Tapstand,Acceptable quality
6CW8FQH7+W77,8.479787778,-13.23683167,Sierra Leone,1,Western,Western Urban,Freetown1,Not Reported,Piped Water,Public Tapstand,Bad color
6CW8FQQ9+6XR,8.48810231,-13.23010089,Sierra Leone,1,Western,Western Urban,Freetown1,Not Reported,Piped Water,Public Tapstand,Acceptable quality
6CW86WJ6+3J9,8.230167222,-13.08837583,Sierra Leone,1,Western,Western Rural,Freetown4,Not Reported,Piped Water,Rope and Bucket,Not Reported
6CVFV6H5+7V7,7.87815,-10.79034361,Sierra Leone,1,Eastern,Kailahun,Malema,Not Reported,Piped Water,Public Tapstand,Acceptable quality
6CVCVRXF+WGX,7.899863056,-11.17615139,Sierra Leone,1,Eastern,Kenema,Nongowa,Not Reported,Piped Water,Public Tapstand,Acceptable quality
6CVCQX95+WHQ,7.769828333,-11.04097639,Sierra Leone,1,Eastern,Kenema,Gaura,Not Reported,Piped Water,Public Tapstand,Acceptable quality
6CW8CRJ2+X72,8.432383056,-13.19935472,Sierra Leone,1,Western,Western Rural,Freetown2,Not Reported,Piped Water,Public Tapstand,Acceptable quality
6CW86W93+H9W,8.218995278,-13.096535,Sierra Leone,1,Western,Western Rural,Freetown4,Not Reported,Piped Water,Rope and Bucket,Acceptable quality
6CW8FQMC+6XG,8.483055278,-13.22755833,Sierra Leone,1,Western,Western Urban,Freetown1,Not Reported,Piped Water,Hand Pump - Vergnet,Acceptable quality
6CVCX73P+J98,7.9540425,-11.71405694,Sierra Leone,1,Southern,Bo,Kakua,Not Reported,Piped Water,Public Tapstand,Not Reported
6CW8FPV7+RR3,8.494504167,-13.28546639,Sierra Leone,1,Western,Western Urban,Freetown1,Not Reported,Piped Water,Public Tapstand,Acceptable quality
6CVCWVR5+FVG,7.941190833,-11.14030417,Sierra Leone,1,Eastern,Kenema,Nongowa,Not Reported,Piped Water,Hydram Pump,Acceptable quality
6CVCGWW8+XG8,7.547401667,-11.08366444,Sierra Leone,1,Eastern,Kenema,Tunkia,Not Reported,Piped Water,Public Tapstand,Acceptable quality
6CW8FPHF+VJC,8.479691667,-13.27597806,Sierra Leone,1,Western,Western Urban,Freetown1,Not Reported,Piped Water,Public Tapstand,Not Reported
6CVCW6XW+GGX,7.948870278,-11.75363472,Sierra Leone,1,Southern,Bo,Kakua,Not Reported,Piped Water,Public Tapstand,Acceptable quality
6CW8FPV7+3MW,8.492727778,-13.28579083,Sierra Leone,1,Western,Western Urban,Freetown1,Not Reported,Piped Water,Public Tapstand,Acceptable quality
